Team,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Age_goal,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes,% Crosses Stopped
eng Aston Villa,12,75.26,35.94,55.21,89.84,9.11,20.57,62.24,66.15,78.12,73.44,71.88,68.23,88.02,88.02,54.17,24.48,74.74,55.47,61.2,79.69,61.72,9.64,65.1,72.92,66.15,0.52,0.52,8.85,0.52,24.22,0.52,0.52,100.0,0.52,0.52,2.08,49.48,64.58,23.96,62.5,56.25,69.79,72.14,64.58,54.43,53.91,68.75,61.2,73.96,82.29,76.56,75.0,24.48,53.91,22.92,78.65,59.9,100.0,34.64,78.12,77.86,0.52,12.5,91.15,81.77,62.5,8.85,3.65,56.77,22.4,31.25,32.29,41.15,29.43,52.34,22.4,95.31,59.9,22.66,1.56,45.83,92.71,7.55,88.28,68.23,63.8,67.19,0.52,28.91,96.61,66.67,89.06,93.23,87.5,81.25,75.52,55.21,31.25,7.29,95.83,89.06
eng Brighton,8,56.25,69.27,48.44,48.44,100.0,99.22,58.59,60.94,91.15,90.1,92.71,92.19,79.17,77.6,18.23,1.56,47.4,86.46,31.25,90.1,88.02,28.91,80.21,81.77,80.73,1.3,4.17,1.56,3.65,86.98,9.9,9.11,88.28,13.02,1.56,5.21,20.05,86.46,25.52,37.5,90.1,89.58,84.38,86.46,43.49,23.7,96.35,88.54,79.17,16.67,34.64,91.15,22.14,86.2,77.08,69.27,48.44,97.14,99.74,92.97,77.86,3.65,7.29,94.53,79.95,80.73,11.46,9.9,99.48,7.55,9.11,32.29,41.15,15.36,8.33,4.95,63.8,29.43,1.56,15.62,14.06,94.79,5.21,15.1,80.73,58.33,84.38,6.25,28.91,31.51,63.02,96.35,95.83,94.27,86.98,57.81,4.69,38.8,42.45,81.25,20.83
eng Liverpool,10,99.74,98.96,94.79,97.4,98.7,96.88,93.23,97.92,97.92,97.92,94.27,94.79,98.44,98.44,94.79,89.58,100.0,95.31,94.79,93.23,95.83,33.59,91.15,82.81,91.15,42.19,57.81,13.54,57.81,95.83,53.91,56.51,44.79,67.19,52.6,7.03,5.21,97.92,35.42,86.46,98.96,91.67,93.75,97.92,96.88,92.71,98.44,87.5,78.12,5.21,1.04,97.92,100.0,86.2,77.08,94.01,47.92,44.79,95.57,92.97,18.23,76.04,55.73,71.61,70.83,72.92,16.15,21.61,69.27,7.55,9.11,32.29,41.15,21.88,36.72,36.2,98.96,97.92,7.29,14.06,72.14,85.16,42.71,1.56,90.62,94.79,94.27,55.47,28.91,83.85,86.46,91.41,86.98,91.67,80.73,63.54,54.17,38.8,61.98,45.57,92.71
eng Manchester City,10,99.74,99.48,100.0,100.0,93.75,89.84,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.48,89.58,12.5,98.18,99.74,99.48,100.0,98.96,40.36,100.0,100.0,100.0,3.12,2.86,1.04,23.18,67.19,7.55,1.56,98.44,1.04,1.04,0.52,57.29,100.0,2.6,7.29,100.0,100.0,100.0,100.0,91.15,87.5,98.96,100.0,98.96,98.44,19.79,100.0,98.18,86.2,77.08,99.48,81.25,93.75,95.57,92.97,18.23,8.33,9.38,100.0,74.74,65.1,2.6,1.3,16.41,7.55,9.11,32.29,41.15,11.2,34.11,8.85,93.23,62.76,4.17,0.52,17.19,75.78,2.08,87.5,100.0,100.0,100.0,4.43,28.91,71.35,98.44,100.0,100.0,100.0,100.0,84.9,61.46,5.73,5.21,100.0,60.68
eng Manchester Utd,6,87.24,86.98,32.29,59.38,71.09,57.29,30.73,82.81,42.19,39.58,57.29,57.81,36.46,34.9,23.44,30.99,86.46,74.74,21.61,26.04,32.29,13.02,42.19,46.88,42.71,6.25,16.93,18.49,10.42,3.12,2.34,25.78,32.81,93.23,75.52,27.34,3.12,37.76,48.18,46.35,40.1,45.31,46.35,37.5,84.38,74.74,41.15,44.27,75.26,67.97,53.65,42.19,50.26,5.21,7.03,70.83,13.02,86.2,9.64,1.3,77.86,39.58,61.2,92.97,64.06,5.99,85.94,57.81,31.77,99.22,94.53,98.18,99.22,92.19,86.72,73.44,80.73,47.92,2.08,43.23,9.38,6.25,29.69,68.49,42.71,46.35,46.88,7.81,99.48,67.97,100.0,52.6,57.29,50.52,33.33,8.33,36.46,20.05,3.65,82.29,10.16
eng Newcastle Utd,6,22.66,10.68,13.8,48.96,9.11,6.77,11.98,20.31,28.65,21.35,34.9,33.59,28.12,22.4,25.52,20.05,41.41,36.46,11.98,20.31,48.96,4.43,54.17,32.29,52.6,61.98,91.41,69.27,33.59,61.2,80.47,80.73,25.52,96.35,3.65,59.11,84.64,19.53,21.88,11.98,25.52,50.52,25.0,19.53,58.59,3.65,29.69,72.92,4.95,82.29,50.0,28.65,74.74,86.2,77.08,67.19,92.71,93.75,9.64,46.09,77.86,48.18,16.15,89.58,98.44,75.52,75.78,92.97,31.77,54.43,67.19,32.29,41.15,84.38,49.74,44.27,1.56,90.62,83.85,48.18,72.14,50.78,13.02,76.56,49.48,13.02,17.71,86.46,28.91,55.47,72.14,45.83,44.01,42.71,48.44,96.35,0.52,99.48,95.31,50.0,71.61
eng West Ham,10,70.05,48.7,33.07,64.06,9.11,6.77,36.46,71.88,61.98,61.98,72.92,70.83,48.96,49.48,57.81,34.9,72.4,77.34,43.75,55.21,44.79,40.36,57.03,50.78,56.51,5.73,8.85,18.49,5.73,4.17,5.21,2.08,97.92,19.27,37.76,39.58,57.29,61.46,8.85,20.83,75.52,55.73,45.31,61.72,36.72,26.56,47.92,29.69,63.02,75.26,28.12,61.98,48.18,86.2,77.08,56.51,2.86,84.38,9.64,92.97,77.86,58.07,72.92,33.33,80.99,95.05,36.72,64.06,86.46,7.55,9.11,32.29,41.15,5.21,63.54,36.2,3.12,41.67,48.18,36.46,41.41,13.28,72.4,56.77,54.17,43.23,48.44,7.29,28.91,88.54,53.12,64.58,78.65,44.27,70.31,81.25,19.79,77.6,97.4,94.79,47.92
es Atlético Madrid,10,87.24,80.73,71.09,83.33,9.11,27.34,76.04,71.88,89.58,91.15,91.67,90.62,74.22,76.04,76.56,67.19,67.19,64.84,75.52,80.47,87.5,64.32,67.19,47.4,67.71,16.41,52.08,62.5,1.04,47.4,53.91,70.31,22.4,98.44,48.96,68.23,34.11,91.67,63.02,94.27,83.85,82.81,87.5,91.67,16.67,22.92,70.31,59.9,77.08,93.75,99.48,89.58,27.34,45.83,16.93,56.51,4.69,75.52,42.45,92.97,18.23,58.07,6.77,63.28,53.39,65.1,68.49,82.29,40.89,7.55,9.11,32.29,41.15,26.3,25.0,29.17,6.77,53.65,48.18,57.55,78.65,4.95,17.97,99.48,65.1,77.86,86.98,51.04,28.91,86.2,2.6,80.73,94.27,59.9,67.19,70.31,45.83,31.25,90.62,39.06,76.3
es Barcelona,10,81.25,81.25,91.67,89.84,9.11,6.77,86.46,85.68,82.81,79.69,78.65,77.08,90.1,89.06,90.62,49.48,92.97,93.23,86.98,91.15,72.92,11.2,87.5,90.89,86.98,49.74,82.03,11.72,69.27,96.88,42.19,42.97,53.12,61.2,26.82,33.07,20.05,79.69,43.23,30.99,77.08,92.19,92.71,79.69,98.44,97.4,82.81,86.2,93.75,68.75,30.99,82.81,7.29,14.84,16.93,79.69,56.25,89.58,9.64,71.61,77.86,24.48,42.97,83.85,71.61,54.95,36.72,34.11,40.89,28.91,39.06,32.29,41.15,46.61,46.88,19.27,66.93,23.7,11.98,17.97,23.7,75.78,25.52,53.39,90.1,86.98,90.1,68.23,28.91,74.22,90.62,86.98,75.52,84.9,97.4,94.79,78.12,51.3,40.1,95.31,34.64
es Betis,8,46.88,54.43,77.6,74.22,9.11,36.46,68.75,39.06,75.0,77.34,84.38,83.85,46.88,45.31,64.32,62.24,68.49,66.67,63.28,82.81,57.55,53.65,77.6,48.44,77.86,34.64,24.74,50.0,37.5,27.6,44.27,58.85,32.81,58.59,45.83,3.12,91.67,76.56,0.52,3.65,86.98,87.5,70.83,76.56,97.4,98.44,55.21,61.2,84.38,28.91,21.61,75.52,22.14,86.2,77.08,58.33,81.25,88.28,56.77,63.54,77.86,67.19,16.15,68.23,99.48,80.73,3.12,2.6,21.09,36.98,47.14,32.29,41.15,15.36,35.42,31.25,17.45,4.95,67.71,4.69,61.2,85.94,22.92,18.75,74.48,63.8,70.57,30.73,28.91,34.11,20.83,65.62,88.02,51.04,54.17,10.42,83.59,38.8,9.9,57.03,91.67
es Real Madrid,13,87.24,89.84,93.23,91.15,31.77,51.04,95.31,91.67,93.23,92.19,95.83,93.75,80.21,74.48,67.97,15.1,90.89,88.02,95.31,93.75,63.02,28.91,75.0,91.67,74.74,33.85,32.29,60.42,13.02,39.06,10.94,10.94,75.0,27.08,17.19,35.42,77.86,92.19,65.62,68.23,92.71,89.06,84.9,92.19,87.5,89.06,94.79,90.62,95.83,100.0,9.38,93.75,84.38,86.2,77.08,90.1,25.0,78.12,34.64,26.82,77.86,2.6,23.96,95.31,78.65,78.12,66.15,78.91,70.57,73.7,57.55,91.15,41.15,38.8,19.27,16.15,32.29,89.32,35.42,47.4,83.85,8.33,12.24,86.46,78.12,95.31,85.68,19.27,86.46,55.47,96.09,98.96,99.48,98.44,93.23,32.81,72.4,85.42,89.06,57.03,85.94
es Real Sociedad,8,22.66,40.89,65.1,54.95,9.11,36.46,65.62,14.32,54.17,55.73,46.35,51.56,58.07,56.25,73.96,56.25,16.15,26.3,64.06,55.99,33.85,7.03,69.27,52.86,68.23,78.65,73.44,50.0,67.97,99.48,40.1,29.69,81.25,39.06,37.76,29.69,91.67,55.73,9.38,2.08,68.75,77.6,73.44,55.73,93.49,91.15,66.15,46.35,89.06,61.46,8.85,53.12,44.27,86.2,77.08,3.91,7.03,39.06,56.77,92.97,77.86,86.98,94.27,17.19,55.99,96.61,8.33,16.41,96.09,7.55,9.11,32.29,41.15,11.2,89.58,84.38,47.92,0.52,5.73,13.02,5.99,26.56,92.19,29.17,67.19,52.86,65.89,59.11,28.91,14.84,80.73,51.3,27.6,65.1,71.35,66.15,67.71,94.53,91.67,65.62,8.59
es Sevilla,6,37.5,10.68,5.99,4.95,71.09,57.29,5.73,54.43,35.94,35.68,36.46,37.5,35.42,39.58,30.21,47.4,59.38,33.85,7.03,25.26,19.79,81.25,16.67,14.58,16.93,90.62,90.62,85.94,99.22,1.82,89.06,87.5,19.01,32.55,18.49,17.71,98.18,31.25,38.02,45.05,43.75,14.06,10.68,31.25,42.19,18.49,42.71,46.35,7.29,78.12,64.06,34.9,17.71,5.21,7.03,33.07,49.48,67.97,73.96,8.85,4.95,64.06,63.02,29.95,97.4,15.89,52.6,32.55,5.47,91.67,94.53,32.29,41.15,79.17,89.06,86.46,50.0,16.15,95.57,48.18,72.14,6.25,67.97,79.69,14.58,6.25,11.98,90.36,28.91,88.54,30.73,33.85,31.77,26.56,26.56,63.02,2.6,27.34,10.42,59.9,71.61
es Villarreal,8,64.32,52.34,58.07,67.97,50.78,82.29,51.82,65.62,68.23,62.5,59.11,53.12,77.6,76.56,82.29,61.46,74.74,58.07,48.18,76.56,66.41,58.59,73.96,56.25,73.96,1.3,2.08,2.08,4.69,59.11,9.11,8.07,88.28,1.82,29.69,22.92,91.67,57.29,34.38,33.85,55.21,71.35,66.15,56.77,43.49,47.4,72.4,66.93,75.26,30.73,41.67,67.71,3.91,35.68,11.98,14.06,66.15,48.18,89.84,5.47,10.16,2.08,13.54,91.67,85.94,45.31,13.8,4.95,56.77,95.05,47.14,95.83,97.66,56.77,15.36,17.71,64.58,72.4,29.17,38.54,23.7,26.56,9.38,31.25,70.31,52.86,68.75,2.08,98.44,67.97,70.31,80.21,74.74,85.68,84.38,27.08,58.33,51.3,5.73,32.29,23.96
fi HJK,6,37.5,13.54,4.95,23.44,94.79,92.97,6.25,47.92,34.9,32.29,49.48,44.79,30.21,29.17,6.77,23.44,41.41,18.75,10.42,8.33,22.14,53.65,12.24,8.85,12.5,21.61,40.89,29.17,6.77,76.04,76.56,68.75,44.79,76.56,92.45,78.65,7.81,32.55,95.31,87.5,13.54,31.25,19.79,32.29,30.47,14.84,30.21,3.91,40.36,63.54,88.54,35.42,94.79,86.2,77.08,63.8,39.32,86.2,73.96,46.09,4.95,32.55,24.48,82.29,98.96,2.34,100.0,100.0,5.47,54.43,67.19,32.29,41.15,100.0,18.23,55.73,34.64,59.9,96.61,93.23,9.38,1.82,19.27,85.94,11.46,7.03,23.18,62.5,28.91,82.03,74.48,40.89,68.23,27.08,9.9,86.46,6.25,70.05,43.75,4.17,5.73
fo KÍ,6,10.68,14.58,2.34,2.86,9.11,6.77,3.12,20.31,3.65,4.17,1.04,2.08,9.9,9.11,59.9,96.35,41.41,12.76,2.6,2.34,1.56,53.65,2.08,1.3,2.08,21.61,16.93,51.3,10.42,17.97,22.92,22.4,71.88,25.52,70.83,97.92,49.48,5.21,84.9,40.62,10.94,2.6,6.77,5.21,4.17,2.86,4.17,2.6,1.82,1.56,100.0,3.65,7.29,1.82,0.52,45.83,5.73,93.75,9.64,3.12,77.86,26.56,82.29,10.94,70.05,45.31,71.35,75.52,75.0,97.4,98.96,32.29,41.15,81.77,84.38,89.32,27.08,90.62,98.96,98.18,38.02,22.4,86.46,43.23,1.56,3.12,4.17,17.45,28.91,19.53,25.0,2.08,0.52,15.1,7.81,27.6,5.21,90.89,65.89,22.92,19.01
fr Lens,8,22.66,12.24,15.36,5.99,50.78,36.46,21.35,24.48,41.15,42.19,56.25,63.02,31.25,31.77,22.92,11.46,8.07,14.58,28.12,54.17,40.1,45.57,38.28,37.5,39.58,80.21,89.32,83.33,85.68,17.97,91.41,56.51,86.2,65.36,53.91,64.06,20.05,43.75,51.56,26.56,65.1,24.48,18.75,43.75,13.8,5.73,64.06,39.84,22.92,54.17,11.98,41.15,0.52,35.68,11.98,24.74,96.35,8.07,56.77,19.79,77.86,53.65,77.34,36.72,83.85,26.3,80.21,83.59,21.09,80.73,86.98,32.29,41.15,75.52,81.25,57.29,61.46,92.19,18.49,80.21,89.58,39.58,70.83,27.34,40.1,20.31,20.83,91.15,28.91,51.82,67.19,40.1,20.83,22.4,55.21,98.44,1.56,48.18,52.34,91.67,82.29
fr Lille,10,73.18,92.45,71.09,76.56,98.7,96.88,74.48,75.26,86.98,88.02,80.73,81.25,92.71,92.45,95.31,88.02,59.38,88.02,63.28,95.31,92.71,33.59,95.31,90.89,95.31,18.75,57.81,8.33,62.76,62.5,22.4,21.88,72.4,8.33,31.77,33.07,57.29,88.54,7.29,18.23,93.23,92.71,90.1,88.54,66.67,69.79,97.4,98.44,70.31,22.14,60.94,86.46,92.71,86.2,77.08,84.38,86.98,44.79,98.96,92.97,77.86,42.19,28.12,86.46,72.4,98.96,9.38,26.3,96.09,7.55,9.11,32.29,41.15,5.73,13.54,15.1,36.46,33.33,12.76,3.65,78.65,88.8,17.97,33.33,94.79,77.86,89.58,37.24,28.91,22.4,83.33,81.25,65.1,81.77,91.15,95.83,66.15,98.44,97.92,30.21,98.44
fr Marseille,14,78.65,80.21,64.06,66.15,96.35,94.27,66.67,86.46,48.96,46.88,45.83,43.75,47.92,46.35,69.01,81.77,80.21,59.9,65.62,71.88,64.06,21.61,62.5,32.81,62.5,38.02,71.88,65.89,17.71,32.29,48.96,22.92,91.67,46.09,89.58,28.12,61.2,42.71,19.79,25.52,53.65,51.56,52.6,42.71,33.33,47.4,75.78,38.8,38.54,75.26,92.71,48.44,83.85,86.2,77.08,75.0,96.88,33.33,97.4,55.73,77.86,11.98,21.35,88.02,59.9,40.62,56.77,49.48,45.83,44.79,55.73,32.29,41.15,66.41,64.06,75.0,82.81,19.27,20.31,23.44,50.52,30.99,15.1,92.19,59.38,70.83,50.52,64.58,28.91,71.35,78.12,55.73,67.71,58.33,40.1,98.96,77.08,64.06,39.06,21.88,67.71
fr Paris S-G,12,69.01,94.79,96.35,85.42,88.8,82.29,96.35,62.76,94.27,94.27,88.54,88.54,97.92,97.92,93.23,46.35,59.38,92.45,96.35,96.88,95.31,31.51,97.4,99.48,97.4,46.09,57.81,50.0,40.62,69.53,53.91,72.66,15.89,8.33,41.67,7.81,12.24,95.31,22.4,58.33,91.15,97.92,95.31,95.31,99.48,98.44,99.48,97.4,100.0,51.56,26.3,94.27,27.34,86.2,77.08,63.8,31.51,6.77,34.64,92.97,77.86,68.23,5.73,77.6,38.54,68.49,47.14,53.91,56.77,7.55,9.11,32.29,41.15,30.99,10.42,7.29,15.1,29.43,40.62,4.69,3.12,80.99,12.24,37.5,98.96,95.83,97.4,55.47,28.91,13.28,9.9,93.75,76.04,96.88,98.44,32.03,52.6,56.25,73.18,88.54,5.21
fr Rennes,8,87.24,79.17,89.84,78.65,97.14,99.22,91.93,77.86,62.5,56.77,41.15,36.98,84.38,84.38,51.56,23.96,68.49,51.82,92.45,86.46,68.49,81.25,91.67,83.59,91.67,8.85,20.83,2.86,46.09,81.25,34.38,31.77,67.97,35.68,34.9,4.17,98.18,51.04,5.73,6.77,52.6,86.46,79.69,51.04,39.32,53.91,86.46,94.27,84.38,30.73,55.21,62.5,44.27,35.68,77.08,48.18,52.34,97.14,98.18,5.47,77.86,19.27,11.98,85.68,91.41,57.81,16.93,9.9,56.77,95.05,97.66,32.29,41.15,63.54,26.3,21.35,44.27,37.5,42.19,14.84,34.11,26.56,10.94,40.1,91.67,90.1,81.25,25.52,28.91,88.54,46.88,79.69,58.33,82.81,76.56,73.96,75.52,82.55,17.97,66.93,52.86
fr Toulouse,8,33.59,22.66,9.9,10.68,50.78,36.46,9.9,32.55,27.08,28.12,23.44,24.48,33.85,37.5,44.27,44.79,47.4,46.35,14.06,14.58,18.23,35.68,29.17,22.4,28.91,98.96,93.49,91.93,97.14,97.92,95.83,85.68,35.42,96.88,88.54,85.94,98.18,34.38,81.25,69.79,32.81,21.35,38.54,34.38,71.35,89.06,56.25,35.16,43.49,28.91,24.48,27.08,3.91,9.9,3.12,24.74,75.0,67.97,56.77,19.79,10.16,78.12,32.03,49.74,44.27,57.81,22.14,21.61,83.33,80.73,86.98,32.29,41.15,30.99,62.76,61.46,21.61,21.09,85.94,85.68,14.06,4.17,43.75,20.31,27.6,10.94,30.99,95.83,28.91,51.82,28.65,22.4,9.9,18.23,39.58,45.83,95.83,25.78,44.53,40.1,7.81
gr AEK Athens,6,22.66,61.98,92.71,68.75,9.11,6.77,83.33,28.91,26.04,22.4,15.1,14.58,32.81,32.81,87.5,75.78,59.38,53.39,80.99,39.06,64.06,97.66,38.28,33.85,38.54,36.2,22.92,43.49,33.59,61.2,40.1,44.27,50.52,32.55,85.94,12.76,7.81,19.53,62.5,35.94,14.58,42.71,81.77,19.53,38.28,52.6,32.29,31.77,64.32,8.85,90.89,26.56,1.04,5.21,7.03,12.76,56.25,3.39,9.64,0.52,77.86,80.73,3.12,53.91,96.35,15.89,92.19,92.97,5.47,100.0,100.0,32.29,41.15,98.96,59.38,28.12,41.15,84.38,75.52,13.54,3.12,98.44,17.19,35.94,39.06,77.86,79.95,29.17,28.91,6.77,0.52,37.5,22.4,31.77,79.17,14.06,71.88,96.61,50.0,98.44,3.65
gr Olympiacos,15,83.85,45.05,68.75,61.72,59.11,45.31,63.28,81.77,33.59,40.1,43.23,45.31,21.35,22.92,63.02,94.27,93.75,61.98,78.91,57.81,42.97,64.32,44.27,41.67,43.75,48.96,60.68,26.56,84.38,40.36,41.67,40.36,54.17,78.65,93.75,51.82,63.54,41.67,10.42,4.17,56.77,67.71,34.38,41.67,55.21,68.23,31.77,55.73,54.95,45.57,82.81,32.81,32.55,28.65,26.04,88.02,54.69,6.25,9.64,16.67,77.86,82.81,95.31,1.56,73.44,39.32,53.65,45.83,64.58,83.85,76.82,32.29,96.88,55.47,70.83,92.71,15.62,11.2,83.85,46.88,97.4,87.76,97.92,71.09,44.27,67.97,42.19,48.96,84.38,97.4,34.38,16.15,26.56,14.58,13.02,68.23,85.42,27.34,32.29,5.73,95.83
gr PAOK,10,81.25,82.03,48.96,60.68,79.69,67.97,57.29,90.1,58.85,63.54,46.88,46.88,64.06,64.58,97.14,98.44,77.08,72.14,53.65,65.1,47.14,47.4,65.62,63.02,65.62,7.81,17.97,5.73,23.18,55.21,14.32,12.5,82.55,71.88,46.35,31.51,34.11,61.98,36.98,22.4,62.5,82.29,63.54,61.72,50.78,73.18,46.35,78.65,56.51,56.25,89.84,58.85,91.41,45.83,77.08,95.83,28.91,35.42,79.43,13.54,77.86,46.88,25.26,43.23,44.79,39.32,50.0,34.11,5.47,86.98,76.82,94.27,41.15,66.41,18.23,41.67,59.38,8.59,14.06,21.88,6.77,67.19,45.31,82.55,66.67,67.97,59.38,14.32,91.15,71.35,13.54,51.3,49.48,61.98,68.75,71.35,94.27,56.25,13.54,8.33,10.94
gr Panathinaikos,6,37.5,76.04,63.28,8.33,94.79,99.22,72.92,39.06,66.15,64.58,63.02,62.5,66.67,68.23,85.16,65.36,21.35,84.64,73.18,84.9,56.25,81.25,85.94,88.02,85.94,58.07,5.21,29.17,69.79,83.59,2.34,3.12,90.1,21.61,5.21,1.04,20.05,56.25,1.04,0.52,79.17,84.38,58.33,56.25,17.45,38.54,69.27,80.73,64.32,35.42,64.06,65.1,86.72,86.2,77.08,59.11,88.28,29.95,99.74,46.09,77.86,85.68,21.88,77.6,97.92,31.25,64.58,57.81,75.0,54.43,67.19,32.29,41.15,79.17,33.07,45.83,42.97,37.5,0.52,7.29,57.03,80.99,21.09,48.96,88.02,69.27,61.2,2.6,28.91,11.72,56.25,68.23,70.31,63.02,83.85,1.56,91.67,75.78,38.28,23.96,87.24
hr Dinamo Zagreb,10,64.32,47.14,47.14,51.56,98.7,96.88,59.9,64.58,63.54,68.23,44.27,46.35,71.35,71.35,97.14,93.75,8.07,41.41,40.62,53.65,59.64,81.25,54.69,86.2,54.17,49.74,27.08,72.92,31.77,17.97,57.81,46.35,55.99,24.48,60.16,36.2,57.29,71.35,47.14,63.02,69.79,60.94,55.21,71.35,68.23,65.1,47.4,86.2,86.2,13.02,42.71,64.58,65.1,86.2,77.08,57.81,94.27,78.65,95.57,4.69,18.23,61.46,59.9,63.28,77.6,83.07,1.04,1.3,86.46,95.83,91.15,94.27,41.15,32.55,68.49,55.73,72.4,31.25,72.14,44.27,98.18,67.19,48.96,15.62,60.68,59.9,65.89,39.06,91.15,76.3,78.91,56.77,35.94,67.19,89.58,26.56,50.52,84.9,6.77,69.27,96.88
hu Ferencváros,8,33.59,42.45,52.86,64.06,50.78,36.46,49.22,32.55,33.59,35.68,25.0,27.08,43.75,50.0,67.19,62.24,30.21,18.75,43.75,29.17,8.07,45.57,27.08,40.62,26.56,12.5,4.69,18.49,28.91,14.32,4.43,8.07,81.25,58.59,29.69,69.79,70.83,36.98,90.62,80.21,26.04,38.02,32.29,36.98,57.29,68.23,39.58,25.78,75.26,2.6,87.76,34.38,44.27,86.2,77.08,1.56,40.62,67.97,56.77,63.54,77.86,64.58,98.44,16.15,59.9,87.76,40.62,62.76,21.09,36.98,47.14,32.29,41.15,10.16,60.42,53.39,53.65,82.29,51.04,54.69,34.11,26.56,95.31,6.51,29.69,44.53,30.99,3.65,28.91,27.08,94.79,26.04,11.98,16.67,56.77,5.73,80.73,56.25,92.19,59.11,33.85
il Maccabi Haifa,10,14.84,4.17,3.12,4.17,9.11,6.77,2.34,14.32,10.94,6.25,9.9,7.81,10.42,6.25,36.98,57.03,37.5,3.12,3.12,1.56,3.12,6.25,1.56,5.21,1.56,67.71,69.01,91.15,38.54,15.36,40.1,58.33,31.25,88.54,76.82,100.0,34.11,7.29,99.48,96.35,2.08,1.56,1.56,7.29,21.35,26.04,16.67,3.12,6.25,36.2,92.19,11.46,5.21,14.84,4.17,10.94,32.81,9.38,9.64,71.61,18.23,23.96,28.12,54.69,88.54,45.31,82.29,90.36,69.27,28.91,9.11,94.27,41.15,59.38,83.33,83.33,37.5,45.83,91.67,100.0,53.12,23.44,35.68,71.09,2.08,2.6,1.56,55.47,91.15,79.95,25.52,28.12,51.04,38.54,27.6,33.33,57.29,56.25,84.9,40.62,20.31
il Maccabi Tel Aviv,8,96.61,40.89,38.28,87.5,50.78,36.46,24.74,87.76,56.25,61.46,53.91,56.77,63.02,67.19,35.94,69.01,95.05,51.82,48.18,54.69,14.84,1.56,68.23,76.56,69.79,18.23,8.33,25.78,25.26,27.6,28.12,52.6,30.73,62.5,92.45,79.17,20.05,67.71,83.33,78.65,64.58,51.04,33.59,67.71,74.22,85.42,49.48,48.44,88.02,18.23,79.17,56.25,54.69,86.2,77.08,48.18,69.01,17.45,56.77,63.54,77.86,89.06,23.44,55.99,83.85,15.89,89.32,89.58,5.47,36.98,47.14,32.29,41.15,89.58,52.34,78.65,63.8,82.29,69.79,82.55,81.25,39.58,33.33,43.23,70.83,39.06,34.9,15.36,28.91,100.0,22.4,38.02,40.62,44.79,21.09,4.69,89.58,66.93,44.53,7.29,68.49
is Breiðablik,6,10.68,58.85,35.68,18.75,9.11,57.29,43.23,9.9,30.73,31.25,33.33,33.59,33.33,36.46,16.15,17.97,8.07,27.34,43.75,55.99,74.22,42.45,79.69,77.6,79.69,7.29,1.56,22.4,6.77,5.73,19.53,65.1,9.9,49.22,94.53,27.34,49.48,26.56,90.62,46.88,21.35,47.92,50.52,26.56,27.86,47.4,34.38,11.98,67.45,9.9,97.4,30.21,65.1,19.27,7.03,73.44,5.73,42.45,73.96,46.09,4.95,69.79,10.94,59.9,65.62,1.04,85.94,49.48,5.47,54.43,67.19,32.29,41.15,79.17,38.28,25.78,85.94,100.0,74.22,35.42,9.38,63.28,21.09,52.34,78.65,35.42,56.77,5.73,28.91,2.6,7.29,30.21,33.33,19.27,35.42,0.52,84.38,0.52,2.08,75.52,11.46
